sex,race,age_group,county,crime_class,relinst,days_court,days_newsent,days_tech,days_other,release_year,release_month
Male,White,25-29,Monroe,Property,Menard,,,294.0,,2020,2020-04-01
Male,White,25-29,Christian,Person,Vandalia,261.0,,849.0,,2022,2022-07-01
Male,Hispanic,35-44,Kendall,Property,Stateville,707.0,,,,2023,2023-06-01
Male,Black,45-54,Cook,Property,Other,820.0,,92.0,,2023,2023-04-01
Male,Black,35-44,DuPage,Person,Dixon,,,,,2023,2023-02-01
Male,Hispanic,35-44,DuPage,Property,Centralia,,,,,2022,2022-09-01
Male,Black,35-44,Cook,Person,Transportation,,,,,2023,2023-02-01
Male,Black,35-44,Cook,Public Order,North Lawndale ATC,,,,,2023,2023-06-01
Male,Black,25-29,DeKalb,Drug,Centralia,,,,,2023,2023-01-01
Male,Hispanic,20-24,DuPage,Public Order,Illinois River,,,,,2023,2023-03-01
Male,Black,20-24,Cook,Public Order,Vandalia,,,,,2023,2023-04-01
Male,Hispanic,20-24,Cook,Public Order,Crossroads Male ATC,,,,,2023,2023-05-01
Male,Black,45-54,Cook,Drug,Graham,,,,,2022,2022-10-01
Male,Black,35-44,Cook,Person,Crossroads Male ATC,,,,,2022,2022-12-01
Male,Black,35-44,Cook,Public Order,Stateville,,,,,2022,2022-07-01
Male,White,35-44,Coles,Property,Lincoln,,,,,2022,2022-01-01
Male,Black,20-24,Madison,Person,Pinckneyville,,,,,2022,2022-01-01
Male,Black,35-44,Will,Property,Stateville,,,,,2021,2021-01-01
Male,White,30-34,Fayette,Person,Taylorville,,,,,2021,2021-02-01
Male,Black,30-34,Cook,Property,Graham,,,,,2021,2021-03-01
Male,Black,20-24,Cook,Person,Joliet Treatment Center,,,,,2021,2021-06-01
Male,Black,35-44,Cook,Public Order,Stateville,,,,,2020,2020-12-01
Male,White,35-44,Cook,Person,Shawnee,,,,,2020,2020-12-01
Male,Black,35-44,Cook,Public Order,Lincoln,,,,,2020,2020-10-01
Male,Black,30-34,Sangamon,Drug,Southwestern Illinois,,,,,2020,2020-12-01
Male,White,25-29,Monroe,Property,Graham,,,,,2020,2020-08-01
Male,Black,25-29,Cook,Public Order,Danville,,,,,2020,2020-11-01
Male,Hispanic,30-34,Cook,Drug,Vandalia,,,,,2020,2020-03-01
Male,White,20-24,Cook,Person,Discharge,,,,,2020,2020-01-01
Male,Black,35-44,Cook,Person,Stateville,,,,,2019,2019-12-01
Male,Black,55-64,Cook,Property,Vandalia,,,,,2025,2025-11-01
Male,White,45-54,Mason,Drug,Southwestern Illinois,,,,,2025,2025-02-01
Male,Black,30-34,Cook,Person,Peoria ATC,,,,,2025,2025-07-01
Male,Black,55-64,DeKalb,Property,Pinckneyville,,,,,2025,2025-07-01
Male,Black,55-64,Lake,Person,Robinson,,,,,2025,2025-12-01
Male,White,35-44,Cook,Public Order,Other,,,,,2025,2025-05-01
Male,Black,25-29,Will,Property,Danville,313.0,,118.0,,2024,2024-04-01
Male,Black,20-24,Winnebago,Property,Jacksonville,62.0,,,,2024,2024-05-01
Male,Black,25-29,Cook,Person,Stateville,981.0,,,,2020,2020-06-01
Male,White,25-29,Madison,Property,Graham,483.0,,1513.0,,2020,2020-05-01
Male,Hispanic,35-44,Cook,Drug,Jail,59.0,,,,2020,2020-06-01
Female,Black,55-64,Cook,Property,Decatur,,,82.0,,2019,2019-05-01
Male,Black,35-44,Will,Public Order,Stateville,854.0,,1564.0,,2019,2019-12-01
Male,Black,30-34,Winnebago,Property,Shawnee,1377.0,,,,2019,2019-07-01
Male,Black,35-44,Cook,Public Order,Vienna,,,641.0,,2019,2019-06-01
Male,White,25-29,St. Clair,Public Order,Dixon,703.0,,142.0,,2018,2018-04-01
Male,Black,20-24,Cook,Property,Stateville,2026.0,,,,2018,2018-07-01
Male,Black,20-24,Cook,Property,Lincoln,,,220.0,,2025,2025-04-01
Male,Black,45-54,Cook,Public Order,Stateville,169.0,,,,2023,2023-10-01
Male,Black,25-29,McLean,Person,Shawnee,658.0,,,,2019,2019-07-01
Male,Black,35-44,Will,Person,Pontiac,,,315.0,,2019,2019-04-01
Male,Black,25-29,Cook,Person,Sheridan,,,260.0,,2024,2024-03-01
Male,Black,20-24,Cook,Property,Western Illinois,262.0,,,,2024,2024-04-01
Male,Black,25-29,Cook,Drug,Vienna,691.0,,,,2023,2023-11-01
Male,Black,20-24,Champaign,Public Order,Vandalia,,,,,2025,2025-07-01
Male,White,20-24,Saline,Person,Illinois River,,,,,2025,2025-09-01
Male,White,30-34,Boone,Person,Vienna,,,,,2025,2025-07-01
Male,White,35-44,Massac,Property,Stateville,,,,,2025,2025-03-01
Male,Black,20-24,Cook,Property,Stateville,,,,,2025,2025-08-01
Male,White,45-54,Rock Island,Drug,Jacksonville,,,,,2025,2025-02-01
Male,Black,30-34,Cook,Public Order,Crossroads Male ATC,,,,,2025,2025-06-01
Male,White,20-24,Cook,Property,Robinson,,,,,2025,2025-11-01
Male,Black,45-54,Winnebago,Public Order,Jacksonville,,,,,2025,2025-11-01
Male,White,45-54,Adams,Property,Centralia,,,,,2024,2024-12-01
Male,Black,55-64,Cook,Person,Dixon,,,,,2024,2024-07-01
Male,Black,55-64,Cook,Person,Lincoln,,,,,2024,2024-01-01
Male,White,45-54,Saline,Drug,Robinson,,,,,2024,2024-06-01
Male,Black,45-54,Cook,Person,Dixon,,,,,2024,2024-02-01
Male,White,45-54,Edgar,Person,Graham,,,,,2024,2024-05-01
Male,Black,45-54,Cook,Person,Jacksonville,,,,,2024,2024-06-01
Male,Black,35-44,Vermilion,Public Order,Danville,,,,,2024,2024-06-01
Female,White,25-29,McDonough,Property,Decatur,,,,,2024,2024-03-01
Male,Black,35-44,Cook,Public Order,Danville,,,,,2023,2023-08-01
Male,Black,35-44,Cook,Public Order,Western Illinois,,,,,2023,2023-12-01
Male,White,35-44,Will,Public Order,Stateville,,,,,2023,2023-12-01
Male,Black,25-29,Cook,Public Order,Sheridan,,,,,2023,2023-10-01
Male,White,55-64,Stephenson,Public Order,Lincoln,,,,,2023,2023-08-01
Male,Black,35-44,Boone,Public Order,Robinson,,,,,2023,2023-12-01
Male,Black,20-24,Cook,Person,Big Muddy River,,,,,2023,2023-07-01
Male,White,25-29,Livingston,Property,Dixon,,,,,2023,2023-08-01
Male,Black,30-34,Cook,Drug,Stateville,,,,,2023,2023-02-01
Male,Black,30-34,Cook,Public Order,Vienna,,,,,2023,2023-06-01
Male,White,30-34,Tazewell,Property,Lawrence,,,,,2019,2019-11-01
Male,White,35-44,Adams,Drug,Peoria ATC,,,,,2020,2020-03-01
Female,Black,25-29,Cook,Property,Logan,,,,,2020,2020-03-01
Male,White,20-24,Hancock,Property,Jacksonville,,,,,2020,2020-04-01
Male,Black,45-54,Cook,Public Order,Danville,,,,,2019,2019-01-01
Male,Black,35-44,Morgan,Drug,Graham,,,,,2019,2019-12-01
Male,Black,25-29,St. Clair,Person,Big Muddy River,,,,,2019,2019-12-01
Male,White,35-44,Lawrence,Drug,Vandalia,,,,,2019,2019-07-01
Male,Black,25-29,Lake,Person,Centralia,,,,,2019,2019-06-01
Male,White,35-44,Cook,Public Order,Stateville,,,,,2019,2019-06-01
Male,White,35-44,Bond,Drug,Vienna,,,,,2019,2019-06-01
Male,Black,35-44,Franklin,Drug,Peoria ATC,,,,,2019,2019-12-01
Male,Black,45-54,Cook,Person,Stateville,,,,,2018,2018-11-01
Male,Black,55-64,Cook,Drug,Illinois River,,,,,2018,2018-11-01
Male,Black,35-44,Cook,Drug,Stateville,,,,,2018,2018-12-01
Male,Black,55-64,Cook,Property,Sheridan,,,551.0,,2018,2018-06-01
Male,Black,45-54,Cook,Property,East Moline,2601.0,,,,2018,2018-05-01
Male,White,65-74,DuPage,Property,Taylorville,1560.0,,,,2018,2018-05-01
Male,White,45-54,Clark,Drug,Taylorville,1433.0,,616.0,,2018,2018-03-01
Male,Black,20-24,Cook,Person,Big Muddy River,,,482.0,,2018,2018-07-01
Male,White,25-29,Shelby,Public Order,Graham,617.0,1562.0,2420.0,,2018,2018-01-01
Male,Black,30-34,Jefferson,Person,Taylorville,,,442.0,,2018,2018-07-01
Male,Black,45-54,McLean,Drug,Big Muddy River,1295.0,,,,2022,2022-03-01
Male,White,30-34,Cook,Person,Stateville,74.0,,,,2021,2021-10-01
Male,Black,25-29,Cook,Person,Lincoln,,,1191.0,,2021,2021-09-01
Male,Black,20-24,Cook,Property,Dixon,375.0,,200.0,,2021,2021-09-01
Male,Black,20-24,Will,Public Order,Pinckneyville,,,365.0,,2021,2021-03-01
Male,Hispanic,20-24,Cook,Public Order,Stateville,293.0,,489.0,,2021,2021-06-01
Male,Black,35-44,Cook,Property,Sheridan,,,253.0,,2020,2020-09-01
Male,Black,30-34,Cook,Person,Sheridan,899.0,,381.0,,2020,2020-08-01
Female,White,35-44,Cook,Property,Logan,186.0,,,,2020,2020-12-01
Male,Black,25-29,Madison,Person,Graham,,,917.0,,2020,2020-11-01
Male,White,30-34,Saline,Person,Danville,1655.0,,99.0,,2019,2019-09-01
Male,Black,55-64,Cook,Drug,Western Illinois,923.0,,,,2019,2019-11-01
Male,Black,30-34,Cook,Public Order,Southwestern Illinois,,,45.0,,2025,2025-02-01
Male,Hispanic,25-29,Cook,Person,Stateville,1425.0,,,,2018,2018-11-01
Male,Black,20-24,Will,Property,Stateville,773.0,,1305.0,,2020,2020-12-01
Female,Black,20-24,Peoria,Public Order,Other,1380.0,,,,2020,2020-07-01
Male,Black,25-29,Cook,Person,Stateville,,,,,2018,2018-04-01
Male,Black,30-34,Peoria,Public Order,Hill,,,,,2018,2018-08-01
Male,White,30-34,Madison,Public Order,Big Muddy River,,,,,2018,2018-10-01
Male,White,35-44,Cook,Person,Dixon,,,,,2018,2018-06-01
Male,Hispanic,20-24,Cook,Public Order,Pinckneyville,,,,,2018,2018-11-01
Male,Black,45-54,Peoria,Public Order,Vandalia,,,,,2018,2018-10-01
Female,White,45-54,Jefferson,Drug,Decatur,,,,,2022,2022-02-01
Female,White,35-44,Lake,Drug,Logan,,,,,2022,2022-01-01
Female,White,30-34,Livingston,Person,Logan,,,,,2022,2022-06-01
Male,White,30-34,Monroe,Person,East Moline,,,,,2022,2022-04-01
Female,White,30-34,Whiteside,Drug,Logan,,,,,2022,2022-01-01
Male,White,35-44,Madison,Person,Illinois River,,,,,2022,2022-03-01
Female,Hispanic,20-24,Cook,Person,Logan,,,,,2022,2022-01-01
Male,Black,20-24,Winnebago,Public Order,Lincoln,,,,,2022,2022-05-01
Male,White,20-24,Winnebago,Public Order,Stateville,,,,,2022,2022-06-01
Male,Black,30-34,Stephenson,Drug,Sheridan,,,,,2021,2021-09-01
Male,Black,25-29,Cook,Person,Dixon,,,,,2021,2021-07-01
Male,Black,35-44,Cook,Person,Robinson,,,,,2021,2021-09-01
Male,White,45-54,Jefferson,Public Order,Taylorville,,,,,2021,2021-08-01
Male,Black,30-34,Cook,Public Order,Stateville,,,,,2021,2021-11-01
Male,Black,20-24,Cook,Property,Stateville,,,,,2021,2021-11-01
Male,Black,55-64,Cook,Drug,Stateville,,,,,2021,2021-06-01
Male,Black,30-34,Madison,Public Order,Southwestern Illinois,,,,,2021,2021-04-01
Male,Hispanic,20-24,Cook,Person,Hill,,,,,2021,2021-03-01
Female,White,45-54,Tazewell,Drug,Logan,,,,,2021,2021-04-01
Male,Hispanic,25-29,Lake,Person,Jacksonville,,,,,2021,2021-04-01
Male,White,25-29,Hancock,Drug,Vandalia,,,,,2021,2021-01-01
Male,Hispanic,45-54,Cook,Person,Stateville,,,,,2021,2021-03-01
Male,White,45-54,Peoria,Person,Joliet Treatment Center,,,,,2020,2020-10-01
Male,Black,30-34,Stephenson,Person,Robinson,,,,,2020,2020-06-01
Male,Hispanic,35-44,Cook,Person,Centralia,,,,,2020,2020-02-01
Male,White,30-34,Cook,Drug,Stateville,,,,,2020,2020-01-01
Male,Black,25-29,Cook,Property,Hill,,,,,2020,2020-01-01
Male,White,45-54,Winnebago,Public Order,Shawnee,,,,,2019,2019-09-01
Male,White,45-54,Adams,Drug,East Moline,,,,,2020,2020-04-01
Male,Black,55-64,Cook,Public Order,Vandalia,,,,,2020,2020-01-01
Male,Black,45-54,Cook,Person,Vienna,,,,,2025,2025-08-01
Male,White,35-44,Massac,Property,Danville,,,,,2025,2025-02-01
Male,Black,45-54,Cook,Drug,Other,,,,,2025,2025-08-01
Male,Black,55-64,Cook,Public Order,Vandalia,,,,,2025,2025-04-01
Male,Hispanic,45-54,Cook,Person,Illinois River,,,,,2025,2025-07-01
Male,Black,35-44,Champaign,Public Order,Stateville,,,,,2025,2025-02-01
Male,Black,45-54,Cook,Property,Danville,,,,,2025,2025-06-01
Male,White,45-54,Madison,Property,Centralia,,,,,2025,2025-07-01
Male,White,30-34,Macoupin,Property,Graham,,,,,2025,2025-02-01
Male,Black,25-29,Cook,Person,Stateville,783.0,,1089.0,,2019,2019-10-01
Male,Black,20-24,Williamson,Public Order,Lawrence,,,297.0,,2024,2024-06-01
Male,White,45-54,Macon,Person,Graham,,,368.0,,2023,2023-08-01
Male,Hispanic,25-29,Winnebago,Drug,Robinson,,,426.0,,2023,2023-08-01
Male,Black,25-29,Lake,Person,Lincoln,,,636.0,,2023,2023-07-01
Female,White,25-29,Adams,Drug,Decatur,497.0,,,,2022,2022-08-01
Male,Black,55-64,Cook,Property,Pinckneyville,637.0,,,,2022,2022-12-01
Male,Black,25-29,DuPage,Property,Stateville,13.0,,,,2022,2022-05-01
Male,Black,25-29,Cook,Person,Danville,1331.0,,122.0,,2022,2022-03-01
Male,Black,25-29,Cook,Public Order,Stateville,,,121.0,,2024,2024-11-01
Male,Black,30-34,Winnebago,Person,Stateville,,,290.0,,2024,2024-03-01
Male,Black,25-29,Vermilion,Property,Stateville,1952.0,,,,2020,2020-01-01
Male,Black,30-34,Madison,Public Order,Centralia,,329.0,,,2022,2022-09-01
Male,Black,25-29,Cook,Person,Stateville,714.0,,,,2022,2022-08-01
Female,Black,30-34,Cook,Person,Logan,,,184.0,,2022,2022-11-01
Male,Black,35-44,Winnebago,Person,Lincoln,,,208.0,,2024,2024-09-01
Male,Black,25-29,Cook,Public Order,Stateville,641.0,,,,2024,2024-01-01
Male,Black,35-44,Cook,Public Order,Sheridan,,,218.0,,2024,2024-04-01
Male,Hispanic,25-29,Cook,Public Order,Western Illinois,,,237.0,,2024,2024-01-01
Male,White,30-34,Alexander,Drug,Robinson,,,,,2025,2025-12-01
Male,White,30-34,Will,Person,Illinois River,,,,,2025,2025-03-01
Male,Hispanic,45-54,LaSalle,Drug,Stateville,,,,,2025,2025-06-01
Male,White,30-34,Moultrie,Person,Graham,,,,,2025,2025-01-01
Male,Black,45-54,Cook,Person,Pinckneyville,,,,,2024,2024-10-01
Male,Hispanic,35-44,DuPage,Person,Taylorville,,,,,2025,2025-01-01
Male,Hispanic,30-34,Cook,Property,Vienna,,,,,2024,2024-08-01
Male,Black,25-29,Winnebago,Person,Stateville,,,,,2024,2024-09-01
Male,White,35-44,Iroquois,Public Order,Illinois River,,,,,2024,2024-07-01
Male,White,35-44,McHenry,Drug,Stateville,,,,,2019,2019-11-01
Male,Black,55-64,Champaign,Person,Vandalia,,,,,2020,2020-05-01
Male,Black,35-44,Cook,Drug,Lincoln,,,,,2020,2020-04-01
Male,Black,35-44,Cook,Public Order,Dixon,,,,,2024,2024-03-01
Male,Black,45-54,Bureau,Drug,Vienna,,,,,2024,2024-01-01
Female,White,35-44,Kendall,Public Order,Logan,,,,,2024,2024-02-01
Female,White,35-44,McLean,Property,Decatur,,,,,2024,2024-06-01
Male,Hispanic,30-34,Cook,Drug,Western Illinois,,,,,2023,2023-08-01
Male,Black,30-34,Sangamon,Property,Lincoln,,,,,2023,2023-10-01
Male,Black,30-34,Cook,Drug,Other,,,,,2023,2023-11-01
Male,Black,25-29,Cook,Public Order,Sheridan,,,,,2023,2023-11-01
Male,Black,35-44,Madison,Person,Graham,,,,,2023,2023-11-01
Male,White,30-34,St. Clair,Property,Robinson,,,,,2023,2023-07-01
Male,White,35-44,Tazewell,Drug,Hill,,,,,2023,2023-02-01
Male,Hispanic,55-64,Cook,Person,Vienna,,,,,2023,2023-05-01
Male,White,35-44,DuPage,Drug,Lincoln,,,,,2023,2023-06-01
Male,Black,35-44,Macon,Drug,Graham,,,,,2023,2023-03-01
Male,Black,25-29,McLean,Public Order,Big Muddy River,,,,,2023,2023-03-01
Male,Black,45-54,St. Clair,Property,Centralia,,,,,2023,2023-04-01
Female,Black,35-44,Cook,Public Order,Logan,,,,,2022,2022-11-01
Male,Hispanic,45-54,Cook,Property,Vandalia,,,,,2022,2022-12-01
Male,Black,25-29,Cook,Public Order,Stateville,,,,,2022,2022-03-01
Male,White,35-44,Cook,Person,Taylorville,,,,,2022,2022-05-01
Male,White,25-29,Fulton,Drug,Robinson,,,,,2024,2024-10-01
Male,Black,18-19,Lake,Public Order,Lincoln,,,,,2024,2024-07-01
Male,White,35-44,Woodford,Drug,Vienna,,,,,2024,2024-09-01
Male,Asian,25-29,DuPage,Person,Taylorville,,,,,2024,2024-12-01
Male,White,25-29,Cook,Person,Stateville,,,,,2024,2024-11-01
Male,Black,45-54,Will,Property,Robinson,,,,,2024,2024-01-01
Male,White,45-54,Cook,Public Order,Vienna,,,,,2024,2024-05-01
Male,White,30-34,DuPage,Drug,Stateville,,,,,2024,2024-01-01
Male,White,30-34,Clay,Person,Vandalia,,,,,2024,2024-01-01
Male,White,45-54,Hancock,Drug,Stateville,,,,,2024,2024-01-01
Male,White,35-44,Kendall,Person,Taylorville,,,,,2024,2024-03-01
Male,White,25-29,Jefferson,Property,Menard,,,,,2024,2024-03-01
Male,White,30-34,Mason,Property,Jacksonville,1274.0,,,,2019,2019-12-01
Male,Black,20-24,Cook,Public Order,Stateville,1463.0,,321.0,,2019,2019-10-01
Male,Black,20-24,Cook,Public Order,Menard,1044.0,,163.0,,2020,2020-03-01
Male,Black,30-34,Winnebago,Person,Pinckneyville,1466.0,,495.0,,2019,2019-04-01
Male,Black,30-34,Sangamon,Person,Discharge,1064.0,,,,2019,2019-10-01
Male,Hispanic,25-29,Cook,Drug,Pinckneyville,1461.0,,142.0,,2019,2019-05-01
Male,Black,20-24,Cook,Drug,Stateville,,,20.0,,2018,2018-05-01
Female,Black,30-34,Bureau,Drug,Logan,635.0,,,,2023,2023-07-01
Male,Black,25-29,Cook,Person,Stateville,,,69.0,,2023,2023-12-01
Male,Asian,55-64,Cook,Person,Other,,,109.0,,2023,2023-10-01
Male,Hispanic,35-44,McHenry,Person,Peoria ATC,840.0,,,,2023,2023-06-01
Male,Black,35-44,Cook,Drug,Stateville,978.0,,,,2019,2019-07-01
Male,Black,35-44,Cook,Person,Stateville,,,121.0,,2020,2020-05-01
Male,White,20-24,Mason,Drug,Jacksonville,,,52.0,,2019,2019-11-01
Male,White,45-54,Kane,Public Order,Stateville,420.0,,,,2019,2019-07-01
Male,Black,20-24,Peoria,Public Order,Danville,1793.0,,,,2019,2019-02-01
Male,Hispanic,25-29,Will,Public Order,Robinson,654.0,,,,2019,2019-02-01
Male,Black,55-64,Cook,Property,Stateville,,,83.0,,2018,2018-05-01
Male,White,30-34,Kankakee,Person,East Moline,,,250.0,,2023,2023-03-01
Male,Black,55-64,Winnebago,Person,Robinson,,,,,2023,2023-07-01
Male,Black,35-44,Madison,Person,Illinois River,,,,,2023,2023-10-01
Female,White,35-44,Woodford,Drug,Logan,,,,,2023,2023-10-01
Male,White,20-24,Henry,Public Order,Lincoln,,,,,2023,2023-12-01
Male,Black,30-34,Cook,Public Order,East Moline,,,,,2023,2023-07-01
Male,Black,55-64,Tazewell,Drug,Illinois River,,,,,2023,2023-04-01
Male,Black,25-29,Cook,Public Order,Stateville,,,,,2023,2023-02-01
Male,White,35-44,Tazewell,Property,Pinckneyville,,,,,2019,2019-07-01
Male,Black,55-64,Cook,Property,Vienna,,,,,2020,2020-04-01
Male,Black,30-34,Winnebago,Public Order,Pontiac,,,,,2019,2019-07-01
Male,Black,55-64,Cook,Person,Lawrence,,,,,2019,2019-10-01
Male,Black,55-64,Lake,Person,Kewanee Reentry Center,,,,,2020,2020-01-01
Male,Black,35-44,Cook,Property,Crossroads Male ATC,,,,,2019,2019-11-01
Female,White,30-34,Gallatin,Property,Logan,,,,,2019,2019-11-01
Male,Hispanic,35-44,Jefferson,Drug,Sheridan,,,,,2020,2020-02-01
Male,Hispanic,25-29,Cook,Public Order,Stateville,,,,,2019,2019-10-01
Male,Black,30-34,Winnebago,Person,East Moline,,,,,2019,2019-08-01
Female,Black,45-54,Cook,Drug,Logan,,,,,2020,2020-03-01
Male,Black,35-44,Cook,Public Order,Vandalia,,,,,2019,2019-10-01
Male,Black,35-44,Cook,Person,East Moline,,,,,2019,2019-12-01
Male,Black,35-44,Cook,Person,Dixon,,,,,2019,2019-11-01
Male,White,45-54,Cook,Person,Pontiac,,,,,2019,2019-02-01
Male,White,35-44,Henry,Property,Illinois River,,,,,2019,2019-01-01
Male,White,30-34,Jefferson,Public Order,Southwestern Illinois,,,,,2019,2019-02-01
Female,White,45-54,Cook,Property,Logan,,,,,2019,2019-03-01
Male,White,45-54,Gallatin,Drug,Menard,,,,,2019,2019-12-01
Male,Black,45-54,Cook,Property,Stateville,,,,,2018,2018-10-01
Male,Hispanic,35-44,Cook,Person,Hill,,,,,2018,2018-04-01
Male,White,25-29,Hamilton,Person,Western Illinois,,,,,2018,2018-07-01
Male,Black,35-44,Cook,Person,East Moline,,,,,2018,2018-11-01
Male,White,45-54,Adams,Drug,Jacksonville,,,,,2018,2018-05-01
Male,Black,35-44,Cook,Drug,Sheridan,,,,,2018,2018-11-01
Male,Black,25-29,Cook,Person,Menard,,,,,2018,2018-04-01
Male,Hispanic,25-29,Will,Person,Pinckneyville,,,,,2018,2018-02-01
Male,Black,35-44,Cook,Person,Stateville,1475.0,,,,2018,2018-09-01
Male,Black,30-34,Cook,Public Order,Stateville,315.0,,73.0,,2018,2018-04-01
Male,White,30-34,McLean,Drug,Sheridan,,,247.0,,2018,2018-01-01
Male,Black,30-34,Cook,Person,Pinckneyville,875.0,,242.0,,2018,2018-09-01
Male,Hispanic,55-64,Cook,Person,Shawnee,,,208.0,,2024,2024-08-01
Male,White,25-29,Franklin,Person,Centralia,,,42.0,,2024,2024-11-01
Male,Black,35-44,St. Clair,Public Order,Taylorville,,,132.0,,2024,2024-05-01
Male,White,35-44,Cook,Property,Vienna,,,739.0,,2023,2023-05-01
Male,White,20-24,White,Person,Big Muddy River,,,220.0,,2019,2019-02-01
Male,Black,35-44,Peoria,Person,Robinson,,,929.0,,2019,2019-05-01
Male,Black,25-29,Cook,Drug,Pontiac,929.0,,337.0,,2019,2019-12-01
Male,Black,45-54,Cook,Person,Big Muddy River,196.0,,469.0,,2019,2019-04-01
Male,Hispanic,25-29,Cook,Drug,Stateville,1938.0,,50.0,,2019,2019-08-01
Male,Black,20-24,Cook,Property,Stateville,920.0,,,,2019,2019-05-01
Male,White,25-29,Adams,Drug,Vienna,1153.0,,,,2018,2018-08-01
Male,Hispanic,25-29,Cook,Public Order,Robinson,,,74.0,,2024,2024-01-01
Male,Black,35-44,Cook,Public Order,Hill,349.0,,949.0,,2023,2023-02-01
Male,Black,30-34,Cook,Person,Other,868.0,,,,2023,2023-02-01
Male,Black,25-29,Cook,Person,Western Illinois,895.0,,,,2023,2023-03-01
Male,Hispanic,18-19,McHenry,Property,Lawrence,934.0,,,,2020,2020-02-01
Male,Black,35-44,Champaign,Person,Stateville,,,97.0,,2019,2019-11-01
Male,Black,35-44,Cook,Person,Vienna,,,38.0,,2023,2023-10-01
Male,White,35-44,Vermilion,Public Order,Big Muddy River,,,,,2018,2018-10-01
Male,White,25-29,Macon,Person,Shawnee,,,,,2018,2018-02-01
Male,White,45-54,Adams,Person,Stateville,,,,,2018,2018-01-01
Male,White,30-34,Madison,Person,Graham,,,,,2018,2018-05-01
Female,White,25-29,Boone,Drug,Fox Valley ATC,,,,,2018,2018-06-01
Male,Hispanic,20-24,Kane,Property,Pontiac,,,,,2018,2018-10-01
Male,Black,30-34,Cook,Drug,Sheridan,,,,,2018,2018-12-01
Male,White,30-34,DuPage,Drug,Vandalia,,,,,2018,2018-09-01
Male,White,20-24,Mason,Property,Pinckneyville,,,,,2018,2018-10-01
Male,Hispanic,55-64,Cook,Drug,Robinson,,,,,2018,2018-11-01
Male,Black,25-29,Kane,Person,Jacksonville,,,,,2020,2020-05-01
Male,Black,35-44,Cook,Person,Dixon,,,,,2020,2020-06-01
Male,White,75<,Cook,Public Order,Taylorville,,,,,2019,2019-07-01
Male,Black,35-44,Cook,Person,Centralia,,,,,2024,2024-11-01
Male,Hispanic,25-29,Winnebago,Public Order,Taylorville,,,,,2024,2024-07-01
Male,White,45-54,Sangamon,Person,Graham,,,,,2024,2024-03-01
Male,Hispanic,35-44,Cook,Public Order,Danville,,,,,2024,2024-05-01
Male,White,45-54,Macon,Property,Graham,,,,,2024,2024-01-01
Male,Black,30-34,Madison,Person,Pinckneyville,,,,,2024,2024-01-01
Male,White,75<,Perry,Person,Taylorville,,,,,2024,2024-06-01
Male,Black,25-29,Champaign,Person,Big Muddy River,,,,,2024,2024-05-01
Male,Black,55-64,DuPage,Property,Lincoln,,,,,2023,2023-11-01
Male,White,55-64,Bond,Drug,Jacksonville,,,,,2023,2023-10-01
Male,Black,30-34,DuPage,Drug,Illinois River,,,,,2023,2023-12-01
Male,White,35-44,Pike,Public Order,Lincoln,,,,,2023,2023-08-01
Male,Black,35-44,Cook,Person,Crossroads Male ATC,,,,,2023,2023-02-01
Male,Black,35-44,Jefferson,Drug,Graham,,,,,2019,2019-12-01
Male,White,30-34,Tazewell,Property,Dixon,,,,,2019,2019-12-01
Male,Black,20-24,Peoria,Person,Pinckneyville,,,,,2020,2020-03-01
Male,White,35-44,Morgan,Public Order,Taylorville,,,,,2020,2020-02-01
Male,Hispanic,35-44,Cook,Public Order,Vandalia,,,,,2020,2020-01-01
Female,White,35-44,St. Clair,Drug,Logan,,,,,2019,2019-12-01
Male,Black,30-34,Cook,Public Order,Shawnee,,,,,2020,2020-03-01
Male,Black,35-44,Cook,Person,Kewanee Reentry Center,,,,,2019,2019-08-01
Female,Black,45-54,Cook,Person,Logan,,,,,2019,2019-02-01
Male,White,45-54,Kankakee,Person,Danville,,,,,2019,2019-11-01
