month,exit_reason,discrsn,sex,race,age_group,county,crime_class,relinst,n
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,Lake,Drug,East Moline CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,Lake,Drug,Vandalia CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,Lake,Property,Jacksonville CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,Lake,Property,Shawnee CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,Livingston,Drug,Shawnee CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,Macon,Person,Graham CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,Macon,Person,Vienna CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,Madison,Drug,Jacksonville CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,Madison,Person,Menard CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,Madison,Property,Vandalia CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,Madison,Public Order,Illinois River CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,McHenry,Person,Vienna CC,2
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,McLean,Drug,Illinois River CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,McLean,Drug,Vandalia CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,McLean,Person,Shawnee CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,Peoria,Person,Robinson CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,Peoria,Property,Graham CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,Sangamon,Drug,Illinois River CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,St. Clair,Person,Menard CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,St. Clair,Property,Vandalia CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,St. Clair,Public Order,Southwestern IL CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,Vermilion,Property,Sheridan CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,Vermilion,Property,Western Illinois CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,Will,Drug,Sheridan CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,Will,Drug,Stateville CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,Will,Drug,Vienna CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,Will,Person,East Moline CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,Will,Property,Sheridan CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,Will,Property,Vienna CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,Will,Public Order,Jacksonville CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,Will,Public Order,Vienna CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,Williamson,Drug,Menard CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,Winnebago,Drug,Centralia CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,Winnebago,Drug,Electronic Det Unit,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,Winnebago,Person,Dixon CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,Winnebago,Person,Shawnee CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,35-44,Winnebago,Public Order,Robinson CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Adams,Public Order,Graham CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Champaign,Person,Graham CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Champaign,Property,Lincoln CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Champaign,Public Order,Dixon CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Champaign,Public Order,Vienna CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Drug,Big Muddy River CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Drug,Crossroads ATC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Drug,Dixon CC,2
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Drug,East Moline CC,4
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Drug,Electronic Det Unit,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Drug,Graham CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Drug,Hill CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Drug,Illinois River CC,2
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Drug,Jacksonville CC,4
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Drug,Lawrence CC,3
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Drug,Pinckneyville CC,3
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Drug,Pontiac CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Drug,Robinson CC,2
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Drug,Shawnee CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Drug,Sheridan CC,3
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Drug,Southwestern IL CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Drug,Stateville CC,3
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Drug,Taylorville CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Drug,Vandalia CC,4
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Drug,Vienna CC,4
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Drug,Western Illinois CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Person,Big Muddy River CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Person,Centralia CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Person,Danville CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Person,Dixon CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Person,Graham CC,2
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Person,Illinois River CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Person,Jacksonville CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Person,Lincoln CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Person,Pinckneyville CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Person,Shawnee CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Person,Sheridan CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Person,Stateville CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Person,Vandalia CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Property,Danville CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Property,East Moline CC,10
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Property,Graham CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Property,Jacksonville CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Property,Pinckneyville CC,2
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Property,Pontiac CC,2
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Property,Robinson CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Property,Shawnee CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Property,Sheridan CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Property,Stateville CC,6
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Property,Vandalia CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Property,Vienna CC,3
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Property,Western Illinois CC,1
2014-03-01,MSR: Standard release,Not Discharged,Male,Black,45-54,Cook,Public Order,Centralia CC,1
